1 1.71828 1.71828
0.9 1.62178 1.62178
0.81 1.54063 1.54063
0.729 1.47189 1.47189
0.6561 1.41329 1.41329
0.59049 1.36306 1.36306
0.531441 1.31977 1.31977
0.478297 1.28231 1.28231
0.430467 1.24975 1.24975
0.38742 1.22135 1.22135
0.348678 1.1965 1.1965
0.313811 1.17469 1.17469
0.28243 1.1555 1.1555
0.254187 1.13858 1.13858
0.228768 1.12363 1.12363
0.205891 1.11039 1.11039
0.185302 1.09865 1.09865
0.166772 1.08822 1.08822
0.150095 1.07895 1.07895
0.135085 1.07069 1.07069
0.121577 1.06333 1.06333
0.109419 1.05676 1.05676
0.0984771 1.0509 1.0509
0.0886294 1.04565 1.04565
0.0797664 1.04096 1.04097
0.0717898 1.03677 1.03677
0.0646108 1.03301 1.03301
0.0581497 1.02965 1.02965
0.0523348 1.02663 1.02663
0.0471013 1.02392 1.02392
0.0423912 1.0215 1.0215
0.038152 1.01932 1.01932
0.0343368 1.01737 1.01737
0.0309032 1.01561 1.01561
0.0278128 1.01404 1.01404
0.0250316 1.01262 1.01262
0.0225284 1.01135 1.01135
0.0202756 1.01021 1.01021
0.018248 1.00918 1.00918
0.0164232 1.00825 1.00826
0.0147809 1.00743 1.00743
0.0133028 1.00668 1.00668
0.0119725 1.00601 1.00601
0.0107753 1.0054 1.00541
0.00969774 1.00486 1.00486
0.00872796 1.00438 1.00438
0.00785517 1.00393 1.00394
0.00706965 1.00355 1.00354
0.00636269 1.00318 1.00319
0.00572642 1.00286 1.00287
0.00515378 1.00259 1.00258
0.0046384 1.00232 1.00232
0.00417456 1.00209 1.00209
0.0037571 1.00188 1.00188
0.00338139 1.00169 1.00169
0.00304325 1.00154 1.00152
0.00273893 1.00136 1.00137
0.00246503 1.00125 1.00123
0.00221853 1.00111 1.00111
0.00199668 1.00099 1.001
0.00179701 1.0009 1.0009
0.00161731 1.00081 1.00081
0.00145558 1.00071 1.00073
0.00131002 1.00061 1.00066
0.00117902 1.00057 1.00059
0.00106112 1.00053 1.00053
0.000955005 1.00048 1.00048
0.000859504 1.00041 1.00043
0.000773554 1.00046 1.00039
0.000696199 1.00032 1.00035
0.000626579 1.00036 1.00031
0.000563921 1.00031 1.00028
0.000507529 1.00036 1.00025
0.000456776 1.00034 1.00023
0.000411098 1.00013 1.00021
0.000369988 1.0001 1.00019
0.00033299 1.00024 1.00017
0.000299691 1 1.00015
0.000269722 1.00018 1.00013
0.000242749 1.00033 1.00012
0.000218475 1.00017 1.00011
0.000196627 1.00035 1.0001
0.000176964 1.00035 1.00009
0.000159268 0.999973 1.00008
0.000143341 1.00047 1.00007
0.000129007 0.999825 1.00006
0.000116106 1.00003 1.00006
0.000104496 1.00049 1.00005
9.40461e-05 1.00011 1.00005
8.46415e-05 0.999966 1.00004
