#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.001000
#E' stato utilizzato l'algoritmo di Eulero-Cromer
#Legenda
#1:t 2:x 3:v 4:dE
0.127000 2.077408 0.220223 -0.409301
0.128000 2.077622 0.213991 -0.409303
0.129000 2.077830 0.207758 -0.409305
0.130000 2.078031 0.201524 -0.409307
0.131000 2.078227 0.195290 -0.409308
0.132000 2.078416 0.189055 -0.409310
0.133000 2.078599 0.182820 -0.409312
0.134000 2.078775 0.176584 -0.409314
0.135000 2.078946 0.170348 -0.409315
0.136000 2.079110 0.164111 -0.409317
0.137000 2.079268 0.157874 -0.409319
0.138000 2.079419 0.151636 -0.409321
0.139000 2.079565 0.145398 -0.409322
0.140000 2.079704 0.139159 -0.409324
0.141000 2.079837 0.132920 -0.409326
0.142000 2.079963 0.126681 -0.409328
0.143000 2.080084 0.120441 -0.409329
0.144000 2.080198 0.114200 -0.409331
0.145000 2.080306 0.107960 -0.409333
0.146000 2.080408 0.101719 -0.409335
0.147000 2.080503 0.095478 -0.409337
0.148000 2.080592 0.089236 -0.409338
0.149000 2.080675 0.082994 -0.409340
0.150000 2.080752 0.076752 -0.409342
0.151000 2.080823 0.070510 -0.409344
0.152000 2.080887 0.064268 -0.409345
0.153000 2.080945 0.058025 -0.409347
0.154000 2.080997 0.051782 -0.409349
0.155000 2.081042 0.045539 -0.409351
0.156000 2.081082 0.039296 -0.409352
0.157000 2.081115 0.033053 -0.409354
0.158000 2.081141 0.026809 -0.409356
0.159000 2.081162 0.020566 -0.409358
0.160000 2.081176 0.014322 -0.409360
0.161000 2.081184 0.008079 -0.409361
0.162000 2.081186 0.001835 -0.409363
0.163000 2.081182 -0.004408 -0.409365
0.164000 2.081171 -0.010652 -0.409367
0.165000 2.081154 -0.016895 -0.409368
0.166000 2.081131 -0.023139 -0.409370
0.167000 2.081102 -0.029382 -0.409372
0.168000 2.081066 -0.035625 -0.409374
0.169000 2.081024 -0.041869 -0.409376
0.170000 2.080976 -0.048112 -0.409377
0.171000 2.080922 -0.054355 -0.409379
0.172000 2.080861 -0.060597 -0.409381
0.173000 2.080794 -0.066840 -0.409383
0.174000 2.080721 -0.073082 -0.409384
0.175000 2.080642 -0.079324 -0.409386
0.176000 2.080556 -0.085566 -0.409388
0.177000 2.080465 -0.091808 -0.409390
0.178000 2.080367 -0.098049 -0.409391
0.179000 2.080262 -0.104291 -0.409393
0.180000 2.080152 -0.110531 -0.409395
0.181000 2.080035 -0.116772 -0.409397
0.182000 2.079912 -0.123012 -0.409399
0.183000 2.079783 -0.129252 -0.409400
0.184000 2.079647 -0.135491 -0.409402
0.185000 2.079505 -0.141730 -0.409404
0.186000 2.079357 -0.147968 -0.409406
0.187000 2.079203 -0.154207 -0.409407
0.188000 2.079043 -0.160444 -0.409409
0.189000 2.078876 -0.166681 -0.409411
0.190000 2.078703 -0.172918 -0.409413
0.191000 2.078524 -0.179154 -0.409414
0.192000 2.078339 -0.185390 -0.409416
0.193000 2.078147 -0.191625 -0.409418
0.194000 2.077949 -0.197859 -0.409420
0.195000 2.077745 -0.204093 -0.409421
0.196000 2.077535 -0.210326 -0.409423
0.197000 2.077318 -0.216559 -0.409425
0.198000 2.077095 -0.222791 -0.409427
0.199000 2.076866 -0.229022 -0.409428
0.200000 2.076631 -0.235253 -0.409430
0.201000 2.076390 -0.241482 -0.409432
0.202000 2.076142 -0.247712 -0.409434
0.203000 2.075888 -0.253940 -0.409436
0.204000 2.075628 -0.260168 -0.409437
0.205000 2.075361 -0.266395 -0.409439
0.206000 2.075089 -0.272621 -0.409441
0.207000 2.074810 -0.278846 -0.409443
0.208000 2.074525 -0.285070 -0.409444
0.209000 2.074234 -0.291294 -0.409446
0.210000 2.073936 -0.297517 -0.409448
0.211000 2.073632 -0.303738 -0.409450
0.212000 2.073322 -0.309959 -0.409451
0.213000 2.073006 -0.316179 -0.409453
0.214000 2.072684 -0.322398 -0.409455
0.215000 2.072355 -0.328616 -0.409457
0.216000 2.072020 -0.334833 -0.409458
0.217000 2.071679 -0.341050 -0.409460
0.218000 2.071332 -0.347265 -0.409462
0.219000 2.070979 -0.353479 -0.409463
0.220000 2.070619 -0.359691 -0.409465
0.221000 2.070253 -0.365903 -0.409467
0.222000 2.069881 -0.372114 -0.409469
0.223000 2.069503 -0.378324 -0.409470
0.224000 2.069118 -0.384532 -0.409472
0.225000 2.068727 -0.390740 -0.409474
0.226000 2.068330 -0.396946 -0.409476
0.227000 2.067927 -0.403151 -0.409477
0.228000 2.067518 -0.409355 -0.409479
0.229000 2.067102 -0.415557 -0.409481
0.230000 2.066681 -0.421758 -0.409482
0.231000 2.066253 -0.427958 -0.409484
0.232000 2.065818 -0.434157 -0.409486
0.233000 2.065378 -0.440355 -0.409488
0.234000 2.064931 -0.446551 -0.409489
0.235000 2.064479 -0.452746 -0.409491
0.236000 2.064020 -0.458939 -0.409493
0.237000 2.063555 -0.465131 -0.409495
0.238000 2.063083 -0.471322 -0.409496
0.239000 2.062606 -0.477511 -0.409498
0.240000 2.062122 -0.483699 -0.409500
0.241000 2.061632 -0.489885 -0.409501
0.242000 2.061136 -0.496070 -0.409503
0.243000 2.060634 -0.502253 -0.409505
0.244000 2.060125 -0.508435 -0.409506
0.245000 2.059611 -0.514616 -0.409508
0.246000 2.059090 -0.520795 -0.409510
0.247000 2.058563 -0.526972 -0.409512
0.248000 2.058030 -0.533148 -0.409513
0.249000 2.057491 -0.539322 -0.409515
0.250000 2.056945 -0.545494 -0.409517
0.251000 2.056393 -0.551665 -0.409518
0.252000 2.055836 -0.557834 -0.409520
0.253000 2.055272 -0.564002 -0.409522
0.254000 2.054701 -0.570167 -0.409523
0.255000 2.054125 -0.576332 -0.409525
0.256000 2.053543 -0.582494 -0.409527
0.257000 2.052954 -0.588655 -0.409528
0.258000 2.052359 -0.594813 -0.409530
0.259000 2.051758 -0.600971 -0.409532
0.260000 2.051151 -0.607126 -0.409533
0.261000 2.050538 -0.613279 -0.409535
0.262000 2.049918 -0.619431 -0.409537
0.263000 2.049293 -0.625581 -0.409538
0.264000 2.048661 -0.631728 -0.409540
0.265000 2.048023 -0.637874 -0.409542
0.266000 2.047379 -0.644019 -0.409543
0.267000 2.046729 -0.650161 -0.409545
0.268000 2.046073 -0.656301 -0.409547
0.269000 2.045410 -0.662439 -0.409548
0.270000 2.044742 -0.668575 -0.409550
0.271000 2.044067 -0.674710 -0.409552
