#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.005000
#E' stato utilizzato l'algoritmo Verlet Posizioni
#Legenda
#1:t 2:x 3:v 4:dE
0.705000 1.235774 -2.906660 -0.402812
0.710000 1.221194 -2.925087 -0.402839
0.715000 1.206523 -2.943295 -0.402867
0.720000 1.191762 -2.961282 -0.402896
0.725000 1.176910 -2.979047 -0.402927
0.730000 1.161971 -2.996589 -0.402959
0.735000 1.146945 -3.013906 -0.402993
0.740000 1.131832 -3.030997 -0.403028
0.745000 1.116635 -3.047860 -0.403064
0.750000 1.101353 -3.064495 -0.403102
0.755000 1.085990 -3.080900 -0.403142
0.760000 1.070544 -3.097074 -0.403182
0.765000 1.055019 -3.113016 -0.403224
0.770000 1.039414 -3.128724 -0.403268
0.775000 1.023732 -3.144198 -0.403312
0.780000 1.007972 -3.159436 -0.403359
0.785000 0.992137 -3.174436 -0.403406
0.790000 0.976228 -3.189199 -0.403455
0.795000 0.960245 -3.203723 -0.403504
0.800000 0.944191 -3.218006 -0.403556
0.805000 0.928065 -3.232048 -0.403608
0.810000 0.911870 -3.245847 -0.403662
0.815000 0.895607 -3.259403 -0.403717
0.820000 0.879276 -3.272715 -0.403773
0.825000 0.862880 -3.285781 -0.403830
0.830000 0.846418 -3.298601 -0.403889
0.835000 0.829894 -3.311173 -0.403948
0.840000 0.813307 -3.323497 -0.404009
0.845000 0.796659 -3.335572 -0.404071
0.850000 0.779951 -3.347397 -0.404134
0.855000 0.763185 -3.358970 -0.404198
0.860000 0.746361 -3.370292 -0.404263
0.865000 0.729482 -3.381361 -0.404329
0.870000 0.712548 -3.392176 -0.404396
0.875000 0.695560 -3.402737 -0.404464
0.880000 0.678520 -3.413042 -0.404533
0.885000 0.661430 -3.423092 -0.404603
0.890000 0.644289 -3.432885 -0.404674
0.895000 0.627101 -3.442420 -0.404746
0.900000 0.609865 -3.451697 -0.404819
0.905000 0.592584 -3.460716 -0.404893
0.910000 0.575258 -3.469475 -0.404967
0.915000 0.557889 -3.477973 -0.405043
0.920000 0.540478 -3.486211 -0.405119
0.925000 0.523027 -3.494187 -0.405196
0.930000 0.505536 -3.501901 -0.405273
0.935000 0.488008 -3.509353 -0.405352
0.940000 0.470443 -3.516541 -0.405431
0.945000 0.452842 -3.523466 -0.405511
0.950000 0.435208 -3.530126 -0.405591
0.955000 0.417541 -3.536522 -0.405672
0.960000 0.399843 -3.542652 -0.405754
0.965000 0.382115 -3.548517 -0.405837
0.970000 0.364358 -3.554116 -0.405919
0.975000 0.346574 -3.559448 -0.406003
0.980000 0.328763 -3.564513 -0.406087
0.985000 0.310928 -3.569310 -0.406171
0.990000 0.293070 -3.573840 -0.406256
0.995000 0.275190 -3.578102 -0.406342
1.000000 0.257289 -3.582096 -0.406427
1.005000 0.239369 -3.585821 -0.406513
1.010000 0.221431 -3.589277 -0.406600
1.015000 0.203476 -3.592464 -0.406687
1.020000 0.185506 -3.595381 -0.406774
1.025000 0.167522 -3.598029 -0.406861
1.030000 0.149526 -3.600407 -0.406949
1.035000 0.131518 -3.602514 -0.407037
1.040000 0.113501 -3.604352 -0.407125
1.045000 0.095475 -3.605919 -0.407214
1.050000 0.077442 -3.607216 -0.407302
1.055000 0.059403 -3.608243 -0.407391
1.060000 0.041359 -3.608998 -0.407479
1.065000 0.023313 -3.609483 -0.407568
1.070000 0.005264 -3.609698 -0.407657
1.075000 -0.012784 -3.609641 -0.407746
1.080000 -0.030832 -3.609314 -0.407835
1.085000 -0.048877 -3.608716 -0.407923
1.090000 -0.066919 -3.607848 -0.408012
1.095000 -0.084956 -3.606709 -0.408101
1.100000 -0.102986 -3.605299 -0.408189
1.105000 -0.121009 -3.603619 -0.408278
1.110000 -0.139022 -3.601669 -0.408366
1.115000 -0.157026 -3.599449 -0.408454
1.120000 -0.175017 -3.596958 -0.408542
1.125000 -0.192995 -3.594198 -0.408629
1.130000 -0.210959 -3.591169 -0.408717
1.135000 -0.228907 -3.587870 -0.408804
1.140000 -0.246838 -3.584301 -0.408890
1.145000 -0.264750 -3.580465 -0.408977
1.150000 -0.282642 -3.576359 -0.409063
1.155000 -0.300513 -3.571985 -0.409148
1.160000 -0.318362 -3.567344 -0.409233
1.165000 -0.336187 -3.562435 -0.409318
1.170000 -0.353986 -3.557258 -0.409402
1.175000 -0.371759 -3.551815 -0.409486
1.180000 -0.389505 -3.546106 -0.409569
1.185000 -0.407221 -3.540130 -0.409652
1.190000 -0.424906 -3.533890 -0.409734
1.195000 -0.442559 -3.527384 -0.409815
1.200000 -0.460180 -3.520613 -0.409896
1.205000 -0.477766 -3.513578 -0.409976
1.210000 -0.495316 -3.506280 -0.410055
1.215000 -0.512828 -3.498719 -0.410134
1.220000 -0.530303 -3.490896 -0.410212
1.225000 -0.547737 -3.482810 -0.410289
1.230000 -0.565131 -3.474464 -0.410366
1.235000 -0.582482 -3.465857 -0.410442
1.240000 -0.599789 -3.456990 -0.410517
1.245000 -0.617052 -3.447863 -0.410591
1.250000 -0.634268 -3.438479 -0.410664
1.255000 -0.651437 -3.428836 -0.410736
1.260000 -0.668556 -3.418936 -0.410808
1.265000 -0.685626 -3.408779 -0.410878
1.270000 -0.702644 -3.398367 -0.410948
1.275000 -0.719610 -3.387701 -0.411016
1.280000 -0.736521 -3.376780 -0.411084
1.285000 -0.753377 -3.365605 -0.411150
1.290000 -0.770177 -3.354179 -0.411216
1.295000 -0.786919 -3.342500 -0.411281
1.300000 -0.803602 -3.330572 -0.411344
1.305000 -0.820225 -3.318393 -0.411406
1.310000 -0.836786 -3.305965 -0.411468
1.315000 -0.853285 -3.293290 -0.411528
1.320000 -0.869719 -3.280367 -0.411587
1.325000 -0.886088 -3.267199 -0.411645
1.330000 -0.902391 -3.253785 -0.411701
1.335000 -0.918626 -3.240127 -0.411757
1.340000 -0.934792 -3.226227 -0.411811
1.345000 -0.950888 -3.212084 -0.411864
1.350000 -0.966913 -3.197701 -0.411916
1.355000 -0.982865 -3.183077 -0.411966
1.360000 -0.998744 -3.168215 -0.412015
1.365000 -1.014548 -3.153116 -0.412063
1.370000 -1.030275 -3.137779 -0.412110
1.375000 -1.045925 -3.122208 -0.412155
1.380000 -1.061497 -3.106402 -0.412199
1.385000 -1.076989 -3.090364 -0.412242
1.390000 -1.092401 -3.074093 -0.412283
1.395000 -1.107730 -3.057592 -0.412323
1.400000 -1.122977 -3.040862 -0.412362
1.405000 -1.138139 -3.023903 -0.412399
1.410000 -1.153216 -3.006718 -0.412435
1.415000 -1.168206 -2.989308 -0.412469
1.420000 -1.183109 -2.971673 -0.412502
1.425000 -1.197923 -2.953815 -0.412534
1.430000 -1.212647 -2.935736 -0.412564
1.435000 -1.227280 -2.917436 -0.412592
1.440000 -1.241821 -2.898918 -0.412619
1.445000 -1.256269 -2.880182 -0.412645
1.450000 -1.270623 -2.861231 -0.412669
1.455000 -1.284882 -2.842064 -0.412692
1.460000 -1.299044 -2.822685 -0.412713
1.465000 -1.313109 -2.803094 -0.412733
1.470000 -1.327075 -2.783292 -0.412751
1.475000 -1.340941 -2.763282 -0.412768
1.480000 -1.354708 -2.743065 -0.412783
1.485000 -1.368372 -2.722642 -0.412797
1.490000 -1.381934 -2.702015 -0.412809
1.495000 -1.395392 -2.681185 -0.412819
1.500000 -1.408746 -2.660154 -0.412828
1.505000 -1.421994 -2.638923 -0.412836
1.510000 -1.435135 -2.617495 -0.412842
1.515000 -1.448169 -2.595870 -0.412846
1.520000 -1.461094 -2.574050 -0.412849
1.525000 -1.473909 -2.552038 -0.412851
1.530000 -1.486614 -2.529834 -0.412851
1.535000 -1.499208 -2.507440 -0.412849
1.540000 -1.511689 -2.484858 -0.412846
1.545000 -1.524056 -2.462090 -0.412841
1.550000 -1.536309 -2.439138 -0.412835
1.555000 -1.548448 -2.416002 -0.412827
1.560000 -1.560469 -2.392685 -0.412818
1.565000 -1.572374 -2.369189 -0.412807
1.570000 -1.584161 -2.345515 -0.412794
1.575000 -1.595830 -2.321665 -0.412780
1.580000 -1.607378 -2.297641 -0.412765
1.585000 -1.618806 -2.273444 -0.412748
1.590000 -1.630112 -2.249078 -0.412730
1.595000 -1.641297 -2.224542 -0.412710
1.600000 -1.652358 -2.199840 -0.412688
1.605000 -1.663295 -2.174972 -0.412665
1.610000 -1.674108 -2.149942 -0.412641
1.615000 -1.684795 -2.124750 -0.412615
1.620000 -1.695355 -2.099399 -0.412588
1.625000 -1.705789 -2.073890 -0.412559
1.630000 -1.716094 -2.048226 -0.412528
1.635000 -1.726271 -2.022408 -0.412497
1.640000 -1.736318 -1.996439 -0.412464
1.645000 -1.746235 -1.970320 -0.412429
1.650000 -1.756021 -1.944053 -0.412393
1.655000 -1.765676 -1.917640 -0.412356
1.660000 -1.775198 -1.891084 -0.412317
1.665000 -1.784587 -1.864385 -0.412277
