#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.050000
#E' stato utilizzato l'algoritmo Velvet Velocita'
#Legenda
#1:t 2:x 3:v 4:dE
6.000000 -1.606265 2.291669 -0.409454
6.050000 -1.485658 2.523564 -0.409549
6.100000 -1.353909 2.736531 -0.409645
6.150000 -1.212005 2.928975 -0.409738
6.200000 -1.061012 3.099451 -0.409826
6.250000 -0.902060 3.246681 -0.409906
6.300000 -0.736343 3.369562 -0.409975
6.350000 -0.565104 3.467170 -0.410032
6.400000 -0.389626 3.538775 -0.410075
6.450000 -0.211227 3.583839 -0.410102
6.500000 -0.031242 3.602024 -0.410113
6.550000 0.148976 3.593194 -0.410108
6.600000 0.328077 3.557415 -0.410086
6.650000 0.504717 3.494956 -0.410049
6.700000 0.677572 3.406284 -0.409996
6.750000 0.845346 3.292065 -0.409931
6.800000 1.006779 3.153156 -0.409854
6.850000 1.160661 2.990598 -0.409769
6.900000 1.305839 2.805610 -0.409678
6.950000 1.441222 2.599580 -0.409583
7.000000 1.565797 2.374054 -0.409487
7.050000 1.678628 2.130722 -0.409393
7.100000 1.778869 1.871410 -0.409305
7.150000 1.865769 1.598062 -0.409224
7.200000 1.938675 1.312729 -0.409153
7.250000 1.997042 1.017550 -0.409094
7.300000 2.040430 0.714740 -0.409049
7.350000 2.068516 0.406569 -0.409020
7.400000 2.081087 0.095349 -0.409006
7.450000 2.078050 -0.216587 -0.409010
7.500000 2.059428 -0.526898 -0.409029
7.550000 2.025361 -0.833257 -0.409065
7.600000 1.976103 -1.133367 -0.409115
7.650000 1.912024 -1.424976 -0.409179
7.700000 1.833605 -1.705898 -0.409254
7.750000 1.741434 -1.974026 -0.409338
7.800000 1.636202 -2.227349 -0.409429
7.850000 1.518699 -2.463967 -0.409524
7.900000 1.389806 -2.682104 -0.409620
7.950000 1.250489 -2.880127 -0.409714
8.000000 1.101793 -3.056548 -0.409803
8.050000 0.944834 -3.210045 -0.409885
8.100000 0.780789 -3.339466 -0.409958
8.150000 0.610887 -3.443842 -0.410018
8.200000 0.436404 -3.522389 -0.410065
8.250000 0.258648 -3.574518 -0.410097
8.300000 0.078953 -3.599838 -0.410112
8.350000 -0.101335 -3.598159 -0.410111
8.400000 -0.280863 -3.569495 -0.410093
8.450000 -0.458285 -3.514058 -0.410060
8.500000 -0.632269 -3.432267 -0.410011
8.550000 -0.801511 -3.324733 -0.409949
8.600000 -0.964742 -3.192264 -0.409876
8.650000 -1.120738 -3.035853 -0.409792
8.700000 -1.268328 -2.856673 -0.409702
8.750000 -1.406405 -2.656068 -0.409608
8.800000 -1.533935 -2.435543 -0.409512
8.850000 -1.649960 -2.196751 -0.409418
8.900000 -1.753610 -1.941483 -0.409327
8.950000 -1.844108 -1.671654 -0.409244
9.000000 -1.920775 -1.389288 -0.409170
9.050000 -1.983037 -1.096502 -0.409108
9.100000 -2.030425 -0.795493 -0.409060
9.150000 -2.062586 -0.488517 -0.409026
9.200000 -2.079277 -0.177877 -0.409008
9.250000 -2.080374 0.134097 -0.409007
9.300000 -2.065867 0.445065 -0.409022
9.350000 -2.035867 0.752695 -0.409054
9.400000 -1.990598 1.054680 -0.409101
9.450000 -1.930399 1.348755 -0.409161
9.500000 -1.855722 1.632714 -0.409233
9.550000 -1.767128 1.904427 -0.409315
9.600000 -1.665280 2.161858 -0.409405
9.650000 -1.550942 2.403075 -0.409499
9.700000 -1.424972 2.626268 -0.409594
9.750000 -1.288315 2.829765 -0.409689
9.800000 -1.141996 3.012038 -0.409780
9.850000 -0.987111 3.171721 -0.409865
9.900000 -0.824824 3.307616 -0.409940
9.950000 -0.656350 3.418704 -0.410003
10.000000 -0.482953 3.504152 -0.410054
10.050000 -0.305935 3.563318 -0.410090
10.100000 -0.126621 3.595760 -0.410110
10.150000 0.053642 3.601234 -0.410113
10.200000 0.233502 3.579698 -0.410100
10.250000 0.411611 3.531314 -0.410070
10.300000 0.586633 3.456446 -0.410026
10.350000 0.757256 3.355654 -0.409967
10.400000 0.922199 3.229695 -0.409896
10.450000 1.080225 3.079513 -0.409815
10.500000 1.230150 2.906235 -0.409727
10.550000 1.370849 2.711160 -0.409633
10.600000 1.501266 2.495752 -0.409537
10.650000 1.620424 2.261625 -0.409442
10.700000 1.727429 2.010536 -0.409351
10.750000 1.821478 1.744368 -0.409265
10.800000 1.901866 1.465117 -0.409189
10.850000 1.967989 1.174878 -0.409123
10.900000 2.019353 0.875827 -0.409071
10.950000 2.055572 0.570208 -0.409033
11.000000 2.076374 0.260312 -0.409011
11.050000 2.081603 -0.051536 -0.409006
11.100000 2.071221 -0.362998 -0.409017
11.150000 2.045304 -0.671737 -0.409044
11.200000 2.004047 -0.975439 -0.409087
11.250000 1.947760 -1.271824 -0.409144
11.300000 1.876864 -1.558671 -0.409213
11.350000 1.791893 -1.833828 -0.409293
11.400000 1.693482 -2.095231 -0.409380
11.450000 1.582369 -2.340920 -0.409473
11.500000 1.459390 -2.569052 -0.409569
11.550000 1.325464 -2.777916 -0.409664
11.600000 1.181598 -2.965945 -0.409757
11.650000 1.028870 -3.131730 -0.409843
11.700000 0.868425 -3.274028 -0.409921
11.750000 0.701467 -3.391769 -0.409988
11.800000 0.529248 -3.484073 -0.410042
11.850000 0.353060 -3.550246 -0.410082
11.900000 0.174223 -3.589792 -0.410106
11.950000 -0.005920 -3.602415 -0.410114
12.000000 -0.186018 -3.588020 -0.410105
12.050000 -0.364722 -3.546714 -0.410080
12.100000 -0.540690 -3.478809 -0.410039
12.150000 -0.712602 -3.384812 -0.409984
12.200000 -0.879171 -3.265429 -0.409916
12.250000 -1.039145 -3.121555 -0.409838
12.300000 -1.191326 -2.954270 -0.409751
12.350000 -1.334572 -2.764827 -0.409658
12.400000 -1.467809 -2.554649 -0.409563
12.450000 -1.590037 -2.325310 -0.409467
12.500000 -1.700340 -2.078532 -0.409374
12.550000 -1.797890 -1.816165 -0.409287
12.600000 -1.881956 -1.540176 -0.409208
12.650000 -1.951908 -1.252636 -0.409140
12.700000 -2.007220 -0.955702 -0.409084
12.750000 -2.047478 -0.651599 -0.409042
12.800000 -2.072380 -0.342610 -0.409016
12.850000 -2.081739 -0.031051 -0.409006
12.900000 -2.075485 0.280741 -0.409012
12.950000 -2.053665 0.590427 -0.409035
13.000000 -2.016442 0.895685 -0.409074
13.050000 -1.964096 1.194225 -0.409127
13.100000 -1.897020 1.483809 -0.409194
13.150000 -1.815716 1.762264 -0.409271
13.200000 -1.720793 2.027502 -0.409357
13.250000 -1.612965 2.277534 -0.409448
13.300000 -1.493040 2.510485 -0.409544
13.350000 -1.361917 2.724607 -0.409639
13.400000 -1.220579 2.918294 -0.409733
13.450000 -1.070087 3.090094 -0.409821
13.500000 -0.911570 3.238718 -0.409901
13.550000 -0.746216 3.363052 -0.409971
13.600000 -0.575265 3.462163 -0.410029
13.650000 -0.399999 3.535308 -0.410073
13.700000 -0.221734 3.581938 -0.410101
13.750000 -0.041806 3.601703 -0.410113
13.800000 0.138436 3.594456 -0.410109
13.850000 0.317640 3.560250 -0.410088
13.900000 0.494461 3.499343 -0.410051
13.950000 0.667574 3.412190 -0.410000
14.000000 0.835680 3.299446 -0.409935
14.050000 0.997519 3.161956 -0.409859
14.100000 1.151876 3.000751 -0.409774
14.150000 1.297594 2.817041 -0.409683
14.200000 1.433580 2.612203 -0.409588
14.250000 1.558814 2.387773 -0.409492
14.300000 1.672357 2.145436 -0.409399
14.350000 1.773358 1.887007 -0.409310
14.400000 1.861058 1.614426 -0.409228
14.450000 1.934800 1.329736 -0.409157
14.500000 1.994032 1.035074 -0.409097
14.550000 2.038308 0.732648 -0.409051
14.600000 2.067297 0.424728 -0.409021
14.650000 2.080781 0.113622 -0.409007
14.700000 2.078659 -0.198336 -0.409009
14.750000 2.060947 -0.508806 -0.409028
14.800000 2.027778 -0.815460 -0.409062
14.850000 1.979401 -1.115999 -0.409112
14.900000 1.916178 -1.408167 -0.409175
14.950000 1.838584 -1.689775 -0.409249
15.000000 1.747201 -1.958708 -0.409333
15.050000 1.642713 -2.212952 -0.409424
15.100000 1.525906 -2.450598 -0.409518
15.150000 1.397654 -2.669865 -0.409614
15.200000 1.258919 -2.869108 -0.409708
15.250000 1.110743 -3.046833 -0.409798
15.300000 0.954236 -3.201706 -0.409881
15.350000 0.790572 -3.332567 -0.409954
15.400000 0.620979 -3.438433 -0.410015
15.450000 0.446729 -3.518511 -0.410063
15.500000 0.269128 -3.572201 -0.410095
15.550000 0.089509 -3.599098 -0.410112
15.600000 -0.090782 -3.599003 -0.410112
15.650000 -0.270392 -3.571915 -0.410095
15.700000 -0.447973 -3.518038 -0.410062
15.750000 -0.622195 -3.437775 -0.410015
15.800000 -0.791751 -3.331729 -0.409953
15.850000 -0.955368 -3.200695 -0.409880
15.900000 -1.111820 -3.045656 -0.409798
15.950000 -1.259934 -2.867774 -0.409708
16.000000 -1.398598 -2.668384 -0.409614
16.050000 -1.526772 -2.448982 -0.409518
16.100000 -1.643496 -2.211212 -0.409423
16.150000 -1.747893 -1.956857 -0.409332
16.200000 -1.839182 -1.687827 -0.409249
16.250000 -1.916676 -1.406137 -0.409174
16.300000 -1.979795 -1.113902 -0.409111
16.350000 -2.028066 -0.813312 -0.409062
16.400000 -2.061127 -0.506623 -0.409027
16.450000 -2.078729 -0.196134 -0.409009
16.500000 -2.080740 0.115826 -0.409007
16.550000 -2.067146 0.426918 -0.409021
16.600000 -2.038048 0.734807 -0.409052
16.650000 -1.993665 1.037186 -0.409097
16.700000 -1.934330 1.331785 -0.409157
16.750000 -1.860487 1.616397 -0.409229
16.800000 -1.772690 1.888885 -0.409310
16.850000 -1.671598 2.147207 -0.409399
