#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.005000
#E' stato utilizzato l'algoritmo Velvet Velocita'
#Legenda
#1:t 2:x 3:v 4:dE
0 2.000000 1.000000 0
0.005000 2.004925 0.969963 -0.409091
0.010000 2.009700 0.939853 -0.409091
0.015000 2.014324 0.909673 -0.409091
0.020000 2.018796 0.879425 -0.409091
0.025000 2.023118 0.849110 -0.409091
0.030000 2.027287 0.818732 -0.409091
0.035000 2.031305 0.788293 -0.409091
0.040000 2.035170 0.757794 -0.409091
0.045000 2.038883 0.727239 -0.409091
0.050000 2.042443 0.696629 -0.409090
0.055000 2.045849 0.665967 -0.409090
0.060000 2.049102 0.635255 -0.409090
0.065000 2.052202 0.604495 -0.409090
0.070000 2.055147 0.573690 -0.409090
0.075000 2.057939 0.542842 -0.409090
0.080000 2.060576 0.511953 -0.409090
0.085000 2.063058 0.481026 -0.409090
0.090000 2.065386 0.450062 -0.409090
0.095000 2.067559 0.419065 -0.409090
0.100000 2.069577 0.388037 -0.409090
0.105000 2.071439 0.356979 -0.409090
0.110000 2.073147 0.325895 -0.409090
0.115000 2.074698 0.294786 -0.409090
0.120000 2.076094 0.263655 -0.409090
0.125000 2.077335 0.232504 -0.409090
0.130000 2.078419 0.201336 -0.409090
0.135000 2.079348 0.170153 -0.409090
0.140000 2.080121 0.138957 -0.409090
0.145000 2.080738 0.107750 -0.409090
0.150000 2.081198 0.076536 -0.409090
0.155000 2.081503 0.045315 -0.409090
0.160000 2.081652 0.014092 -0.409090
0.165000 2.081644 -0.017133 -0.409090
0.170000 2.081480 -0.048356 -0.409090
0.175000 2.081160 -0.079576 -0.409090
0.180000 2.080685 -0.110790 -0.409090
0.185000 2.080053 -0.141996 -0.409090
0.190000 2.079265 -0.173190 -0.409090
0.195000 2.078321 -0.204372 -0.409090
0.200000 2.077221 -0.235539 -0.409090
0.205000 2.075965 -0.266688 -0.409090
0.210000 2.074554 -0.297817 -0.409090
0.215000 2.072987 -0.328923 -0.409090
0.220000 2.071265 -0.360005 -0.409090
0.225000 2.069387 -0.391060 -0.409090
0.230000 2.067354 -0.422086 -0.409090
0.235000 2.065166 -0.453079 -0.409090
0.240000 2.062823 -0.484039 -0.409090
0.245000 2.060326 -0.514963 -0.409090
0.250000 2.057674 -0.545848 -0.409090
0.255000 2.054867 -0.576692 -0.409090
0.260000 2.051907 -0.607493 -0.409090
0.265000 2.048792 -0.638248 -0.409090
0.270000 2.045524 -0.668955 -0.409090
0.275000 2.042103 -0.699613 -0.409090
0.280000 2.038528 -0.730217 -0.409091
0.285000 2.034801 -0.760767 -0.409091
0.290000 2.030920 -0.791260 -0.409091
0.295000 2.026888 -0.821694 -0.409091
0.300000 2.022704 -0.852066 -0.409091
0.305000 2.018367 -0.882374 -0.409091
0.310000 2.013880 -0.912616 -0.409091
0.315000 2.009241 -0.942789 -0.409091
0.320000 2.004452 -0.972892 -0.409091
0.325000 1.999512 -1.002921 -0.409091
0.330000 1.994423 -1.032876 -0.409091
0.335000 1.989184 -1.062753 -0.409091
0.340000 1.983795 -1.092550 -0.409091
0.345000 1.978258 -1.122266 -0.409091
0.350000 1.972573 -1.151897 -0.409091
0.355000 1.966739 -1.181442 -0.409091
0.360000 1.960758 -1.210898 -0.409091
0.365000 1.954630 -1.240263 -0.409091
0.370000 1.948355 -1.269536 -0.409091
0.375000 1.941935 -1.298713 -0.409091
0.380000 1.935368 -1.327793 -0.409092
0.385000 1.928657 -1.356773 -0.409092
0.390000 1.921801 -1.385651 -0.409092
0.395000 1.914800 -1.414426 -0.409092
0.400000 1.907656 -1.443094 -0.409092
0.405000 1.900369 -1.471655 -0.409092
0.410000 1.892940 -1.500104 -0.409092
0.415000 1.885368 -1.528442 -0.409092
0.420000 1.877655 -1.556664 -0.409092
0.425000 1.869802 -1.584770 -0.409092
0.430000 1.861808 -1.612757 -0.409092
0.435000 1.853674 -1.640623 -0.409092
0.440000 1.845401 -1.668367 -0.409092
0.445000 1.836990 -1.695985 -0.409093
0.450000 1.828442 -1.723475 -0.409093
0.455000 1.819756 -1.750837 -0.409093
0.460000 1.810933 -1.778067 -0.409093
0.465000 1.801975 -1.805164 -0.409093
0.470000 1.792882 -1.832125 -0.409093
0.475000 1.783654 -1.858949 -0.409093
0.480000 1.774292 -1.885634 -0.409093
0.485000 1.764797 -1.912177 -0.409093
0.490000 1.755170 -1.938577 -0.409093
0.495000 1.745412 -1.964831 -0.409093
0.500000 1.735522 -1.990938 -0.409093
0.505000 1.725502 -2.016896 -0.409094
0.510000 1.715353 -2.042702 -0.409094
0.515000 1.705075 -2.068355 -0.409094
0.520000 1.694670 -2.093853 -0.409094
0.525000 1.684137 -2.119194 -0.409094
0.530000 1.673478 -2.144377 -0.409094
0.535000 1.662693 -2.169398 -0.409094
0.540000 1.651784 -2.194256 -0.409094
0.545000 1.640750 -2.218950 -0.409094
0.550000 1.629594 -2.243478 -0.409094
0.555000 1.618316 -2.267837 -0.409094
0.560000 1.606916 -2.292027 -0.409095
0.565000 1.595395 -2.316044 -0.409095
0.570000 1.583755 -2.339888 -0.409095
0.575000 1.571996 -2.363556 -0.409095
0.580000 1.560120 -2.387047 -0.409095
0.585000 1.548126 -2.410358 -0.409095
0.590000 1.536016 -2.433489 -0.409095
0.595000 1.523791 -2.456438 -0.409095
0.600000 1.511452 -2.479202 -0.409095
0.605000 1.498999 -2.501781 -0.409095
0.610000 1.486434 -2.524171 -0.409095
0.615000 1.473757 -2.546373 -0.409096
0.620000 1.460970 -2.568383 -0.409096
0.625000 1.448074 -2.590201 -0.409096
0.630000 1.435068 -2.611825 -0.409096
0.635000 1.421955 -2.633252 -0.409096
0.640000 1.408736 -2.654483 -0.409096
0.645000 1.395410 -2.675514 -0.409096
0.650000 1.381981 -2.696344 -0.409096
0.655000 1.368447 -2.716972 -0.409096
0.660000 1.354811 -2.737397 -0.409096
