#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.050000
#E' stato utilizzato l'algoritmo di Eulero-Cromer
#Legenda
#1:t 2:x 3:v 4:dE
0 2.000000 1.000000 0
0.050000 2.035000 0.700000 -0.413015
0.100000 2.054738 0.394750 -0.417197
0.150000 2.059064 0.086539 -0.421512
0.200000 2.047948 -0.222320 -0.425832
0.250000 2.021473 -0.529513 -0.430025
0.300000 1.979836 -0.832733 -0.433968
0.350000 1.923351 -1.129709 -0.437542
0.400000 1.852440 -1.418212 -0.440640
0.450000 1.767636 -1.696078 -0.443169
0.500000 1.669575 -1.961223 -0.445053
0.550000 1.558992 -2.211659 -0.446236
0.600000 1.436717 -2.445508 -0.446683
0.650000 1.303666 -2.661016 -0.446380
0.700000 1.160838 -2.856565 -0.445336
0.750000 1.009303 -3.030691 -0.443583
0.800000 0.850199 -3.182087 -0.441173
0.850000 0.684718 -3.309616 -0.438178
0.900000 0.514102 -3.412324 -0.434688
0.950000 0.339630 -3.489439 -0.430808
1.000000 0.162611 -3.540384 -0.426653
1.050000 -0.015628 -3.564775 -0.422347
1.100000 -0.193750 -3.562431 -0.418021
1.150000 -0.370418 -3.533369 -0.413803
1.200000 -0.544308 -3.477806 -0.409820
1.250000 -0.714116 -3.396160 -0.406191
1.300000 -0.878569 -3.289042 -0.403025
1.350000 -1.036431 -3.157257 -0.400416
1.400000 -1.186521 -3.001792 -0.398443
1.450000 -1.327712 -2.823814 -0.397164
1.500000 -1.458945 -2.624657 -0.396619
1.550000 -1.579235 -2.405816 -0.396823
1.600000 -1.687682 -2.168930 -0.397770
1.650000 -1.783471 -1.915778 -0.399431
1.700000 -1.865884 -1.648257 -0.401758
1.750000 -1.934302 -1.368375 -0.404681
1.800000 -1.988214 -1.078230 -0.408111
1.850000 -2.027214 -0.779997 -0.411946
1.900000 -2.051010 -0.475915 -0.416072
1.950000 -2.059423 -0.168264 -0.420365
2.000000 -2.052390 0.140649 -0.424695
2.050000 -2.029965 0.448508 -0.428935
2.100000 -1.992315 0.753003 -0.432956
2.150000 -1.939722 1.051850 -0.436638
2.200000 -1.872582 1.342808 -0.439872
2.250000 -1.791397 1.623696 -0.442559
2.300000 -1.696777 1.892405 -0.444620
2.350000 -1.589431 2.146922 -0.445994
2.400000 -1.470164 2.385336 -0.446638
2.450000 -1.339871 2.605861 -0.446533
2.500000 -1.199529 2.806841 -0.445683
2.550000 -1.050190 2.986771 -0.444114
2.600000 -0.892975 3.144299 -0.441871
2.650000 -0.729063 3.278246 -0.439023
2.700000 -0.559683 3.387605 -0.435654
2.750000 -0.386105 3.471557 -0.431866
2.800000 -0.209631 3.529473 -0.427772
2.850000 -0.031585 3.560918 -0.423494
2.900000 0.146697 3.565656 -0.419161
2.950000 0.323880 3.543651 -0.414902
3.000000 0.498633 3.495069 -0.410845
3.050000 0.669647 3.420274 -0.407111
3.100000 0.835639 3.319827 -0.403812
3.150000 0.995363 3.194481 -0.401048
3.200000 1.147621 3.045177 -0.398900
3.250000 1.291273 2.873034 -0.397433
3.300000 1.425240 2.679343 -0.396691
3.350000 1.548518 2.465557 -0.396696
3.400000 1.660182 2.233279 -0.397448
3.450000 1.759395 1.984252 -0.398924
3.500000 1.845412 1.720342 -0.401081
3.550000 1.917588 1.443531 -0.403854
3.600000 1.975383 1.155892 -0.407159
3.650000 2.018362 0.859585 -0.410898
3.700000 2.046204 0.556831 -0.414959
3.750000 2.058699 0.249900 -0.419220
3.800000 2.055753 -0.058905 -0.423553
3.850000 2.037390 -0.367268 -0.427829
3.900000 2.003746 -0.672876 -0.431920
3.950000 1.955074 -0.973438 -0.435703
4.000000 1.891739 -1.266699 -0.439065
4.050000 1.814216 -1.550460 -0.441906
4.100000 1.723087 -1.822593 -0.444140
4.150000 1.619034 -2.081056 -0.445700
4.200000 1.502838 -2.323911 -0.446540
4.250000 1.375372 -2.549336 -0.446634
4.300000 1.237589 -2.755642 -0.445980
4.350000 1.090525 -2.941281 -0.444597
4.400000 0.935282 -3.104859 -0.442527
4.450000 0.773025 -3.245152 -0.439831
4.500000 0.604970 -3.361106 -0.436591
4.550000 0.432377 -3.451851 -0.432903
4.600000 0.256542 -3.516708 -0.428879
4.650000 0.078782 -3.555189 -0.424637
4.700000 -0.099568 -3.567006 -0.420306
4.750000 -0.277172 -3.552071 -0.416015
4.800000 -0.452696 -3.510495 -0.411892
4.850000 -0.624826 -3.442591 -0.408061
4.900000 -0.792269 -3.348867 -0.404637
4.950000 -0.953771 -3.230026 -0.401722
5.000000 -1.108119 -3.086961 -0.399404
5.050000 -1.254156 -2.920743 -0.397752
5.100000 -1.390787 -2.732620 -0.396815
5.150000 -1.516987 -2.524002 -0.396621
5.200000 -1.631810 -2.296454 -0.397177
5.250000 -1.734394 -2.051682 -0.398465
5.300000 -1.823970 -1.791523 -0.400448
5.350000 -1.899866 -1.517928 -0.403065
5.400000 -1.961514 -1.232948 -0.406238
5.450000 -2.008450 -0.938721 -0.409872
5.500000 -2.040322 -0.637453 -0.413859
5.550000 -2.056893 -0.331405 -0.418080
5.600000 -2.058036 -0.022871 -0.422406
5.650000 -2.043744 0.285834 -0.426710
5.700000 -2.014125 0.592396 -0.430862
5.750000 -1.969399 0.894515 -0.434739
5.800000 -1.909903 1.189924 -0.438223
5.850000 -1.836082 1.476410 -0.441210
5.900000 -1.748491 1.751822 -0.443612
5.950000 -1.647786 2.014096 -0.445355
6.000000 -1.534723 2.261264 -0.446389
6.050000 -1.410149 2.491472 -0.446682
6.100000 -1.275000 2.702995 -0.446225
6.150000 -1.130287 2.894245 -0.445032
6.200000 -0.977098 3.063788 -0.443138
6.250000 -0.816580 3.210352 -0.440601
6.300000 -0.649938 3.332839 -0.437496
6.350000 -0.478422 3.430330 -0.433917
6.400000 -0.303317 3.502094 -0.429970
6.450000 -0.125938 3.547591 -0.425773
6.500000 0.052386 3.566482 -0.421453
6.550000 0.230318 3.558624 -0.417139
6.600000 0.406521 3.524076 -0.412959
6.650000 0.579676 3.463098 -0.409040
6.700000 0.748484 3.376147 -0.405498
6.750000 0.911677 3.263874 -0.402439
6.800000 1.068033 3.127122 -0.399955
6.850000 1.216379 2.966917 -0.398121
6.900000 1.355602 2.784461 -0.396991
6.950000 1.484658 2.581120 -0.396599
7.000000 1.602579 2.358421 -0.396958
7.050000 1.708481 2.118035 -0.398055
7.100000 1.801569 1.861762 -0.399858
7.150000 1.881146 1.591527 -0.402314
7.200000 1.946613 1.309355 -0.405349
7.250000 1.997481 1.017363 -0.408872
7.300000 2.033369 0.717741 -0.412777
7.350000 2.054005 0.412736 -0.416947
7.400000 2.059237 0.104635 -0.421258
7.450000 2.049025 -0.204251 -0.425581
7.500000 2.023444 -0.511604 -0.429785
7.550000 1.982688 -0.815121 -0.433746
7.600000 1.927062 -1.112524 -0.437345
7.650000 1.856983 -1.401584 -0.440473
7.700000 1.772976 -1.680131 -0.443037
7.750000 1.675672 -1.946077 -0.444961
7.800000 1.565801 -2.197428 -0.446187
7.850000 1.444186 -2.432298 -0.446677
7.900000 1.311740 -2.648926 -0.446418
7.950000 1.169455 -2.845687 -0.445418
8.000000 1.018400 -3.021106 -0.443705
8.050000 0.859707 -3.173866 -0.441331
8.100000 0.694566 -3.302822 -0.438368
8.150000 0.524215 -3.407007 -0.434905
8.200000 0.349933 -3.485639 -0.431044
8.250000 0.173027 -3.538129 -0.426901
8.300000 -0.005177 -3.564083 -0.422601
8.350000 -0.183342 -3.563306 -0.418273
8.400000 -0.360133 -3.535805 -0.414045
8.450000 -0.534222 -3.481785 -0.410045
8.500000 -0.704305 -3.401652 -0.406392
8.550000 -0.869105 -3.296006 -0.403196
8.600000 -1.027387 -3.165640 -0.400552
8.650000 -1.177963 -3.011532 -0.398540
8.700000 -1.319705 -2.834838 -0.397219
8.750000 -1.451549 -2.636882 -0.396630
8.800000 -1.572507 -2.419150 -0.396790
8.850000 -1.681671 -2.183274 -0.397694
8.900000 -1.778222 -1.931023 -0.399315
8.950000 -1.861436 -1.664290 -0.401605
9.000000 -1.930690 -1.385074 -0.404494
9.050000 -1.985464 -1.095471 -0.407898
9.100000 -2.025346 -0.797651 -0.411712
9.150000 -2.050039 -0.493849 -0.415824
9.200000 -2.059356 -0.186344 -0.420111
9.250000 -2.053228 0.122560 -0.424443
9.300000 -2.031701 0.430544 -0.428691
9.350000 -1.994936 0.735299 -0.432729
9.400000 -1.943209 1.034539 -0.436434
9.450000 -1.876908 1.326021 -0.439696
9.500000 -1.796530 1.607557 -0.442418
9.550000 -1.702678 1.877036 -0.444518
9.600000 -1.596056 2.132438 -0.445933
9.650000 -1.477464 2.371846 -0.446620
9.700000 -1.347790 2.593466 -0.446560
9.750000 -1.208009 2.795635 -0.445753
9.800000 -1.059167 2.976836 -0.444225
9.850000 -0.902381 3.135711 -0.442020
9.900000 -0.738828 3.271068 -0.439205
9.950000 -0.569733 3.381892 -0.435864
10.000000 -0.396366 3.467352 -0.432098
10.050000 -0.220025 3.526807 -0.428018
10.100000 -0.042035 3.559811 -0.423748
10.150000 0.136271 3.566116 -0.419414
10.200000 0.313555 3.545676 -0.415147
10.250000 0.488487 3.498642 -0.411075
10.300000 0.659755 3.425369 -0.407319
10.350000 0.826076 3.326406 -0.403992
10.400000 0.986200 3.202495 -0.401193
10.450000 1.138929 3.054565 -0.399007
10.500000 1.283115 2.883725 -0.397499
10.550000 1.417678 2.691258 -0.396714
10.600000 1.541608 2.478606 -0.396675
10.650000 1.653976 2.247365 -0.397383
10.700000 1.753940 1.999269 -0.398819
10.750000 1.840749 1.736178 -0.400937
10.800000 1.913752 1.460065 -0.403676
10.850000 1.972402 1.173003 -0.406953
10.900000 2.016259 0.877142 -0.410669
10.950000 2.044994 0.574703 -0.414714
