#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.005000
#E' stato utilizzato l'algoritmo di Eulero-Cromer
#Legenda
#1:t 2:x 3:v 4:dE
0.550000 1.622536 -2.240002 -0.412933
0.555000 1.611215 -2.264340 -0.412942
0.560000 1.599772 -2.288508 -0.412951
0.565000 1.588210 -2.312505 -0.412959
0.570000 1.576528 -2.336328 -0.412966
0.575000 1.564728 -2.359976 -0.412972
0.580000 1.552811 -2.383447 -0.412978
0.585000 1.540777 -2.406739 -0.412983
0.590000 1.528628 -2.429851 -0.412987
0.595000 1.516364 -2.452780 -0.412990
0.600000 1.503986 -2.475526 -0.412993
0.605000 1.491496 -2.498085 -0.412995
0.610000 1.478894 -2.520458 -0.412996
0.615000 1.466180 -2.542641 -0.412996
0.620000 1.453357 -2.564634 -0.412996
0.625000 1.440425 -2.586434 -0.412995
0.630000 1.427385 -2.608041 -0.412993
0.635000 1.414238 -2.629452 -0.412990
0.640000 1.400984 -2.650665 -0.412987
0.645000 1.387626 -2.671680 -0.412982
0.650000 1.374163 -2.692494 -0.412977
0.655000 1.360598 -2.713107 -0.412971
0.660000 1.346930 -2.733516 -0.412965
0.665000 1.333162 -2.753720 -0.412958
0.670000 1.319293 -2.773717 -0.412950
0.675000 1.305326 -2.793506 -0.412941
0.680000 1.291260 -2.813086 -0.412931
0.685000 1.277098 -2.832455 -0.412921
0.690000 1.262840 -2.851612 -0.412910
0.695000 1.248487 -2.870554 -0.412898
0.700000 1.234041 -2.889282 -0.412886
0.705000 1.219502 -2.907792 -0.412872
0.710000 1.204871 -2.926085 -0.412858
0.715000 1.190151 -2.944158 -0.412844
0.720000 1.175340 -2.962010 -0.412828
0.725000 1.160442 -2.979640 -0.412812
0.730000 1.145457 -2.997047 -0.412795
0.735000 1.130386 -3.014229 -0.412778
0.740000 1.115230 -3.031184 -0.412759
0.745000 1.099990 -3.047913 -0.412740
0.750000 1.084668 -3.064413 -0.412721
0.755000 1.069265 -3.080683 -0.412700
0.760000 1.053781 -3.096722 -0.412680
0.765000 1.038219 -3.112528 -0.412658
0.770000 1.022578 -3.128102 -0.412635
0.775000 1.006861 -3.143440 -0.412613
0.780000 0.991068 -3.158543 -0.412589
0.785000 0.975201 -3.173409 -0.412565
0.790000 0.959261 -3.188037 -0.412540
0.795000 0.943249 -3.202426 -0.412514
0.800000 0.927166 -3.216575 -0.412488
0.805000 0.911014 -3.230483 -0.412461
0.810000 0.894793 -3.244148 -0.412434
0.815000 0.878505 -3.257570 -0.412406
0.820000 0.862151 -3.270747 -0.412377
0.825000 0.845733 -3.283679 -0.412348
0.830000 0.829251 -3.296365 -0.412318
0.835000 0.812707 -3.308804 -0.412288
0.840000 0.796102 -3.320995 -0.412257
0.845000 0.779437 -3.332936 -0.412226
0.850000 0.762714 -3.344628 -0.412194
0.855000 0.745934 -3.356069 -0.412161
0.860000 0.729098 -3.367258 -0.412128
0.865000 0.712207 -3.378194 -0.412095
0.870000 0.695262 -3.388877 -0.412061
0.875000 0.678266 -3.399306 -0.412027
0.880000 0.661218 -3.409480 -0.411992
0.885000 0.644121 -3.419398 -0.411956
0.890000 0.626976 -3.429060 -0.411920
0.895000 0.609784 -3.438465 -0.411884
0.900000 0.592546 -3.447612 -0.411847
0.905000 0.575263 -3.456500 -0.411810
0.910000 0.557938 -3.465129 -0.411773
0.915000 0.540570 -3.473498 -0.411735
0.920000 0.523162 -3.481606 -0.411696
0.925000 0.505715 -3.489454 -0.411658
0.930000 0.488230 -3.497040 -0.411619
0.935000 0.470708 -3.504363 -0.411579
0.940000 0.453151 -3.511424 -0.411539
0.945000 0.435559 -3.518221 -0.411499
0.950000 0.417936 -3.524754 -0.411459
0.955000 0.400281 -3.531023 -0.411418
0.960000 0.382595 -3.537027 -0.411377
0.965000 0.364882 -3.542766 -0.411336
0.970000 0.347140 -3.548240 -0.411294
0.975000 0.329373 -3.553447 -0.411253
0.980000 0.311581 -3.558387 -0.411210
0.985000 0.293766 -3.563061 -0.411168
0.990000 0.275929 -3.567468 -0.411126
0.995000 0.258071 -3.571606 -0.411083
1.000000 0.240193 -3.575478 -0.411040
1.005000 0.222298 -3.579080 -0.410997
1.010000 0.204386 -3.582415 -0.410954
1.015000 0.186458 -3.585481 -0.410910
1.020000 0.168517 -3.588278 -0.410867
1.025000 0.150563 -3.590805 -0.410823
1.030000 0.132598 -3.593064 -0.410779
1.035000 0.114622 -3.595053 -0.410736
1.040000 0.096638 -3.596772 -0.410692
1.045000 0.078647 -3.598222 -0.410647
1.050000 0.060650 -3.599401 -0.410603
1.055000 0.042649 -3.600311 -0.410559
1.060000 0.024644 -3.600951 -0.410515
1.065000 0.006637 -3.601320 -0.410471
1.070000 -0.011370 -3.601420 -0.410427
1.075000 -0.029376 -3.601250 -0.410382
1.080000 -0.047380 -3.600809 -0.410338
1.085000 -0.065380 -3.600098 -0.410294
1.090000 -0.083376 -3.599117 -0.410250
1.095000 -0.101365 -3.597867 -0.410206
1.100000 -0.119347 -3.596346 -0.410162
1.105000 -0.137320 -3.594556 -0.410118
1.110000 -0.155282 -3.592496 -0.410074
1.115000 -0.173233 -3.590167 -0.410030
1.120000 -0.191171 -3.587569 -0.409987
1.125000 -0.209095 -3.584701 -0.409943
1.130000 -0.227002 -3.581565 -0.409900
1.135000 -0.244893 -3.578160 -0.409857
1.140000 -0.262766 -3.574486 -0.409814
1.145000 -0.280618 -3.570545 -0.409771
1.150000 -0.298450 -3.566335 -0.409729
1.155000 -0.316259 -3.561859 -0.409686
1.160000 -0.334045 -3.557115 -0.409644
1.165000 -0.351805 -3.552104 -0.409603
1.170000 -0.369540 -3.546827 -0.409561
1.175000 -0.387246 -3.541284 -0.409520
1.180000 -0.404923 -3.535475 -0.409478
1.185000 -0.422570 -3.529401 -0.409438
1.190000 -0.440186 -3.523063 -0.409397
1.195000 -0.457768 -3.516460 -0.409357
1.200000 -0.475316 -3.509594 -0.409317
1.205000 -0.492828 -3.502464 -0.409278
1.210000 -0.510304 -3.495071 -0.409238
1.215000 -0.527741 -3.487417 -0.409200
1.220000 -0.545138 -3.479501 -0.409161
1.225000 -0.562495 -3.471324 -0.409123
1.230000 -0.579809 -3.462886 -0.409086
1.235000 -0.597080 -3.454189 -0.409048
1.240000 -0.614306 -3.445233 -0.409012
1.245000 -0.631486 -3.436018 -0.408975
1.250000 -0.648619 -3.426546 -0.408939
1.255000 -0.665703 -3.416817 -0.408904
1.260000 -0.682737 -3.406831 -0.408869
1.265000 -0.699720 -3.396590 -0.408834
1.270000 -0.716651 -3.386094 -0.408800
1.275000 -0.733528 -3.375345 -0.408766
1.280000 -0.750349 -3.364342 -0.408733
1.285000 -0.767115 -3.353086 -0.408701
1.290000 -0.783823 -3.341580 -0.408669
1.295000 -0.800472 -3.329822 -0.408637
1.300000 -0.817061 -3.317815 -0.408606
1.305000 -0.833589 -3.305559 -0.408576
1.310000 -0.850054 -3.293056 -0.408546
1.315000 -0.866455 -3.280305 -0.408517
1.320000 -0.882792 -3.267308 -0.408488
1.325000 -0.899062 -3.254066 -0.408460
1.330000 -0.915265 -3.240580 -0.408432
1.335000 -0.931399 -3.226851 -0.408405
1.340000 -0.947464 -3.212880 -0.408379
1.345000 -0.963457 -3.198668 -0.408353
1.350000 -0.979378 -3.184216 -0.408328
1.355000 -0.995226 -3.169526 -0.408304
1.360000 -1.010999 -3.154597 -0.408280
1.365000 -1.026696 -3.139432 -0.408257
1.370000 -1.042316 -3.124032 -0.408234
1.375000 -1.057858 -3.108397 -0.408213
1.380000 -1.073321 -3.092529 -0.408191
1.385000 -1.088703 -3.076429 -0.408171
1.390000 -1.104003 -3.060099 -0.408151
1.395000 -1.119221 -3.043539 -0.408132
1.400000 -1.134355 -3.026750 -0.408114
1.405000 -1.149404 -3.009735 -0.408096
1.410000 -1.164366 -2.992494 -0.408079
1.415000 -1.179241 -2.975029 -0.408063
1.420000 -1.194028 -2.957340 -0.408047
1.425000 -1.208725 -2.939430 -0.408032
1.430000 -1.223331 -2.921299 -0.408018
1.435000 -1.237846 -2.902949 -0.408004
1.440000 -1.252268 -2.884381 -0.407992
1.445000 -1.266596 -2.865597 -0.407980
1.450000 -1.280829 -2.846598 -0.407969
1.455000 -1.294966 -2.827386 -0.407958
1.460000 -1.309006 -2.807961 -0.407948
1.465000 -1.322947 -2.788326 -0.407939
1.470000 -1.336790 -2.768482 -0.407931
1.475000 -1.350532 -2.748430 -0.407924
1.480000 -1.364173 -2.728172 -0.407917
1.485000 -1.377711 -2.707709 -0.407911
1.490000 -1.391147 -2.687044 -0.407906
1.495000 -1.404478 -2.666177 -0.407901
1.500000 -1.417703 -2.645109 -0.407898
1.505000 -1.430822 -2.623844 -0.407895
1.510000 -1.443834 -2.602381 -0.407893
1.515000 -1.456738 -2.580724 -0.407891
1.520000 -1.469532 -2.558873 -0.407891
1.525000 -1.482216 -2.536830 -0.407891
1.530000 -1.494789 -2.514597 -0.407892
1.535000 -1.507250 -2.492175 -0.407893
1.540000 -1.519598 -2.469566 -0.407896
1.545000 -1.531832 -2.446772 -0.407899
1.550000 -1.543951 -2.423795 -0.407903
1.555000 -1.555954 -2.400635 -0.407908
1.560000 -1.567841 -2.377296 -0.407913
1.565000 -1.579609 -2.353778 -0.407920
1.570000 -1.591260 -2.330084 -0.407927
1.575000 -1.602791 -2.306215 -0.407934
1.580000 -1.614202 -2.282174 -0.407943
1.585000 -1.625492 -2.257961 -0.407952
1.590000 -1.636659 -2.233578 -0.407962
1.595000 -1.647705 -2.209028 -0.407973
1.600000 -1.658626 -2.184313 -0.407984
1.605000 -1.669423 -2.159433 -0.407997
1.610000 -1.680095 -2.134392 -0.408010
1.615000 -1.690641 -2.109191 -0.408023
1.620000 -1.701060 -2.083831 -0.408038
1.625000 -1.711352 -2.058315 -0.408053
1.630000 -1.721515 -2.032645 -0.408069
1.635000 -1.731549 -2.006822 -0.408085
1.640000 -1.741454 -1.980849 -0.408103
1.645000 -1.751227 -1.954727 -0.408121
1.650000 -1.760869 -1.928459 -0.408139
1.655000 -1.770380 -1.902045 -0.408159
1.660000 -1.779757 -1.875490 -0.408179
1.665000 -1.789001 -1.848793 -0.408199
1.670000 -1.798111 -1.821958 -0.408221
1.675000 -1.807086 -1.794987 -0.408243
1.680000 -1.815925 -1.767880 -0.408266
1.685000 -1.824628 -1.740642 -0.408289
1.690000 -1.833195 -1.713272 -0.408313
1.695000 -1.841624 -1.685774 -0.408338
1.700000 -1.849914 -1.658150 -0.408363
1.705000 -1.858066 -1.630401 -0.408389
1.710000 -1.866079 -1.602530 -0.408416
1.715000 -1.873952 -1.574539 -0.408443
1.720000 -1.881684 -1.546430 -0.408471
1.725000 -1.889275 -1.518204 -0.408499
1.730000 -1.896724 -1.489865 -0.408528
1.735000 -1.904031 -1.461414 -0.408557
1.740000 -1.911196 -1.432854 -0.408587
1.745000 -1.918217 -1.404186 -0.408618
1.750000 -1.925094 -1.375413 -0.408649
1.755000 -1.931826 -1.346536 -0.408681
1.760000 -1.938414 -1.317559 -0.408713
1.765000 -1.944857 -1.288483 -0.408746
1.770000 -1.951153 -1.259310 -0.408779
1.775000 -1.957303 -1.230043 -0.408813
1.780000 -1.963307 -1.200683 -0.408847
1.785000 -1.969163 -1.171233 -0.408882
1.790000 -1.974871 -1.141696 -0.408917
1.795000 -1.980432 -1.112073 -0.408953
1.800000 -1.985844 -1.082367 -0.408989
1.805000 -1.991106 -1.052579 -0.409026
1.810000 -1.996220 -1.022712 -0.409063
1.815000 -2.001184 -0.992769 -0.409100
1.820000 -2.005998 -0.962751 -0.409138
1.825000 -2.010661 -0.932661 -0.409176
1.830000 -2.015173 -0.902501 -0.409215
1.835000 -2.019535 -0.872274 -0.409253
1.840000 -2.023745 -0.841981 -0.409293
1.845000 -2.027803 -0.811625 -0.409332
1.850000 -2.031709 -0.781207 -0.409372
1.855000 -2.035463 -0.750732 -0.409413
1.860000 -2.039064 -0.720200 -0.409453
1.865000 -2.042512 -0.689614 -0.409494
1.870000 -2.045806 -0.658976 -0.409535
1.875000 -2.048948 -0.628289 -0.409577
1.880000 -2.051936 -0.597555 -0.409619
1.885000 -2.054770 -0.566776 -0.409661
1.890000 -2.057449 -0.535954 -0.409703
1.895000 -2.059975 -0.505093 -0.409745
1.900000 -2.062346 -0.474193 -0.409788
1.905000 -2.064562 -0.443258 -0.409831
1.910000 -2.066624 -0.412289 -0.409874
1.915000 -2.068530 -0.381290 -0.409917
1.920000 -2.070281 -0.350262 -0.409960
1.925000 -2.071877 -0.319208 -0.410004
1.930000 -2.073318 -0.288130 -0.410047
1.935000 -2.074603 -0.257030 -0.410091
1.940000 -2.075733 -0.225911 -0.410135
1.945000 -2.076707 -0.194775 -0.410179
1.950000 -2.077525 -0.163624 -0.410223
1.955000 -2.078187 -0.132461 -0.410267
1.960000 -2.078693 -0.101289 -0.410311
1.965000 -2.079044 -0.070108 -0.410355
1.970000 -2.079239 -0.038923 -0.410399
1.975000 -2.079277 -0.007734 -0.410444
1.980000 -2.079160 0.023455 -0.410488
1.985000 -2.078887 0.054643 -0.410532
1.990000 -2.078458 0.085826 -0.410576
1.995000 -2.077873 0.117003 -0.410620
2.000000 -2.077132 0.148171 -0.410664
2.005000 -2.076235 0.179328 -0.410708
2.010000 -2.075183 0.210471 -0.410752
2.015000 -2.073975 0.241599 -0.410796
2.020000 -2.072611 0.272709 -0.410840
2.025000 -2.071092 0.303798 -0.410884
2.030000 -2.069418 0.334864 -0.410927
2.035000 -2.067588 0.365905 -0.410970
2.040000 -2.065604 0.396919 -0.411014
2.045000 -2.063464 0.427903 -0.411057
2.050000 -2.061170 0.458855 -0.411099
2.055000 -2.058721 0.489773 -0.411142
2.060000 -2.056118 0.520654 -0.411184
2.065000 -2.053360 0.551495 -0.411227
2.070000 -2.050449 0.582296 -0.411269
2.075000 -2.047384 0.613053 -0.411310
2.080000 -2.044165 0.643763 -0.411352
2.085000 -2.040793 0.674426 -0.411393
2.090000 -2.037267 0.705038 -0.411434
2.095000 -2.033590 0.735597 -0.411474
2.100000 -2.029759 0.766101 -0.411515
2.105000 -2.025776 0.796547 -0.411555
2.110000 -2.021642 0.826934 -0.411594
2.115000 -2.017355 0.857258 -0.411634
2.120000 -2.012918 0.887519 -0.411673
2.125000 -2.008329 0.917712 -0.411711
2.130000 -2.003590 0.947837 -0.411749
2.135000 -1.998701 0.977891 -0.411787
2.140000 -1.993661 1.007872 -0.411825
2.145000 -1.988472 1.037777 -0.411862
2.150000 -1.983134 1.067604 -0.411898
2.155000 -1.977648 1.097351 -0.411934
2.160000 -1.972012 1.127015 -0.411970
2.165000 -1.966229 1.156596 -0.412005
2.170000 -1.960299 1.186089 -0.412040
2.175000 -1.954222 1.215493 -0.412074
2.180000 -1.947998 1.244807 -0.412108
2.185000 -1.941627 1.274027 -0.412141
2.190000 -1.935112 1.303151 -0.412174
2.195000 -1.928451 1.332178 -0.412206
2.200000 -1.921645 1.361105 -0.412238
2.205000 -1.914696 1.389929 -0.412269
2.210000 -1.907602 1.418650 -0.412300
2.215000 -1.900366 1.447264 -0.412330
2.220000 -1.892987 1.475769 -0.412359
2.225000 -1.885466 1.504164 -0.412388
2.230000 -1.877804 1.532446 -0.412417
2.235000 -1.870001 1.560613 -0.412444
2.240000 -1.862058 1.588663 -0.412471
2.245000 -1.853975 1.616594 -0.412498
2.250000 -1.845753 1.644404 -0.412524
2.255000 -1.837392 1.672090 -0.412549
2.260000 -1.828894 1.699651 -0.412574
2.265000 -1.820259 1.727084 -0.412598
2.270000 -1.811487 1.754388 -0.412621
2.275000 -1.802579 1.781560 -0.412644
2.280000 -1.793536 1.808599 -0.412666
2.285000 -1.784358 1.835502 -0.412688
2.290000 -1.775047 1.862267 -0.412708
2.295000 -1.765603 1.888893 -0.412728
2.300000 -1.756026 1.915377 -0.412748
2.305000 -1.746317 1.941718 -0.412766
2.310000 -1.736478 1.967912 -0.412784
2.315000 -1.726508 1.993960 -0.412802
2.320000 -1.716408 2.019857 -0.412818
2.325000 -1.706180 2.045603 -0.412834
2.330000 -1.695824 2.071196 -0.412849
2.335000 -1.685341 2.096633 -0.412864
2.340000 -1.674732 2.121913 -0.412877
2.345000 -1.663997 2.147034 -0.412890
2.350000 -1.653137 2.171994 -0.412903
2.355000 -1.642153 2.196791 -0.412914
2.360000 -1.631045 2.221424 -0.412925
2.365000 -1.619816 2.245889 -0.412935
2.370000 -1.608465 2.270187 -0.412944
2.375000 -1.596994 2.294314 -0.412953
2.380000 -1.585402 2.318268 -0.412960
2.385000 -1.573692 2.342050 -0.412967
2.390000 -1.561864 2.365655 -0.412974
2.395000 -1.549918 2.389083 -0.412979
2.400000 -1.537857 2.412332 -0.412984
2.405000 -1.525680 2.435399 -0.412988
2.410000 -1.513388 2.458285 -0.412991
2.415000 -1.500983 2.480986 -0.412994
2.420000 -1.488466 2.503500 -0.412995
2.425000 -1.475837 2.525827 -0.412996
2.430000 -1.463097 2.547965 -0.412996
2.435000 -1.450247 2.569911 -0.412996
2.440000 -1.437289 2.591665 -0.412994
2.445000 -1.424223 2.613224 -0.412992
2.450000 -1.411050 2.634588 -0.412989
2.455000 -1.397771 2.655753 -0.412986
2.460000 -1.384387 2.676720 -0.412981
2.465000 -1.370900 2.697486 -0.412976
2.470000 -1.357310 2.718049 -0.412970
2.475000 -1.343618 2.738409 -0.412963
2.480000 -1.329825 2.758563 -0.412956
2.485000 -1.315932 2.778511 -0.412947
2.490000 -1.301941 2.798250 -0.412939
2.495000 -1.287852 2.817779 -0.412929
2.500000 -1.273667 2.837096 -0.412918
2.505000 -1.259386 2.856201 -0.412907
2.510000 -1.245010 2.875092 -0.412895
2.515000 -1.230541 2.893767 -0.412882
2.520000 -1.215980 2.912225 -0.412869
2.525000 -1.201328 2.930465 -0.412855
2.530000 -1.186586 2.948485 -0.412840
2.535000 -1.171754 2.966284 -0.412824
2.540000 -1.156835 2.983860 -0.412808
2.545000 -1.141829 3.001213 -0.412791
2.550000 -1.126737 3.018340 -0.412773
2.555000 -1.111561 3.035241 -0.412755
2.560000 -1.096301 3.051915 -0.412736
2.565000 -1.080960 3.068359 -0.412716
2.570000 -1.065537 3.084574 -0.412695
2.575000 -1.050034 3.100557 -0.412674
2.580000 -1.034452 3.116307 -0.412653
2.585000 -1.018793 3.131824 -0.412630
2.590000 -1.003058 3.147106 -0.412607
2.595000 -0.987247 3.162152 -0.412583
2.600000 -0.971362 3.176960 -0.412559
2.605000 -0.955404 3.191531 -0.412534
2.610000 -0.939375 3.205862 -0.412508
2.615000 -0.923275 3.219952 -0.412482
2.620000 -0.907106 3.233802 -0.412455
2.625000 -0.890869 3.247408 -0.412427
2.630000 -0.874566 3.260771 -0.412399
2.635000 -0.858196 3.273890 -0.412370
2.640000 -0.841762 3.286763 -0.412341
2.645000 -0.825265 3.299389 -0.412311
2.650000 -0.808706 3.311768 -0.412281
2.655000 -0.792087 3.323899 -0.412250
2.660000 -0.775408 3.335780 -0.412218
2.665000 -0.758671 3.347411 -0.412186
2.670000 -0.741877 3.358791 -0.412154
2.675000 -0.725027 3.369919 -0.412120
2.680000 -0.708123 3.380795 -0.412087
2.685000 -0.691166 3.391417 -0.412053
2.690000 -0.674157 3.401784 -0.412018
2.695000 -0.657098 3.411896 -0.411983
2.700000 -0.639989 3.421753 -0.411948
2.705000 -0.622832 3.431353 -0.411912
2.710000 -0.605629 3.440695 -0.411875
2.715000 -0.588380 3.449780 -0.411838
2.720000 -0.571087 3.458605 -0.411801
2.725000 -0.553751 3.467172 -0.411764
2.730000 -0.536374 3.475478 -0.411726
2.735000 -0.518956 3.483524 -0.411687
2.740000 -0.501500 3.491308 -0.411648
2.745000 -0.484006 3.498830 -0.411609
2.750000 -0.466475 3.506090 -0.411570
2.755000 -0.448910 3.513088 -0.411530
2.760000 -0.431311 3.519821 -0.411490
2.765000 -0.413679 3.526291 -0.411449
2.770000 -0.396017 3.532496 -0.411408
2.775000 -0.378324 3.538436 -0.411367
2.780000 -0.360604 3.544111 -0.411326
2.785000 -0.342856 3.549520 -0.411284
2.790000 -0.325083 3.554663 -0.411242
2.795000 -0.307285 3.559539 -0.411200
2.800000 -0.289464 3.564149 -0.411158
2.805000 -0.271622 3.568491 -0.411115
2.810000 -0.253759 3.572565 -0.411073
2.815000 -0.235877 3.576371 -0.411030
2.820000 -0.217978 3.579909 -0.410987
2.825000 -0.200062 3.583179 -0.410943
2.830000 -0.182131 3.586180 -0.410900
2.835000 -0.164186 3.588912 -0.410856
2.840000 -0.146230 3.591375 -0.410813
2.845000 -0.128262 3.593568 -0.410769
2.850000 -0.110284 3.595492 -0.410725
2.855000 -0.092299 3.597146 -0.410681
2.860000 -0.074306 3.598531 -0.410637
2.865000 -0.056308 3.599646 -0.410593
2.870000 -0.038305 3.600490 -0.410549
2.875000 -0.020300 3.601065 -0.410504
2.880000 -0.002293 3.601369 -0.410460
2.885000 0.015714 3.601404 -0.410416
2.890000 0.033720 3.601168 -0.410372
2.895000 0.051723 3.600662 -0.410328
2.900000 0.069723 3.599886 -0.410283
2.905000 0.087717 3.598840 -0.410239
2.910000 0.105704 3.597525 -0.410195
2.915000 0.123684 3.595939 -0.410151
2.920000 0.141655 3.594084 -0.410107
2.925000 0.159614 3.591959 -0.410064
2.930000 0.177562 3.589565 -0.410020
2.935000 0.195497 3.586901 -0.409976
2.940000 0.213416 3.583969 -0.409933
2.945000 0.231320 3.580768 -0.409890
2.950000 0.249207 3.577298 -0.409847
2.955000 0.267075 3.573560 -0.409804
2.960000 0.284922 3.569554 -0.409761
2.965000 0.302749 3.565280 -0.409719
2.970000 0.320552 3.560739 -0.409676
2.975000 0.338332 3.555930 -0.409634
2.980000 0.356086 3.550855 -0.409592
2.985000 0.373814 3.545514 -0.409551
2.990000 0.391514 3.539907 -0.409510
2.995000 0.409184 3.534034 -0.409469
3.000000 0.426823 3.527896 -0.409428
3.005000 0.444431 3.521494 -0.409387
3.010000 0.462005 3.514828 -0.409347
3.015000 0.479544 3.507897 -0.409308
3.020000 0.497048 3.500704 -0.409268
3.025000 0.514514 3.493249 -0.409229
3.030000 0.531942 3.485531 -0.409190
3.035000 0.549329 3.477552 -0.409152
3.040000 0.566676 3.469312 -0.409114
3.045000 0.583980 3.460812 -0.409077
3.050000 0.601240 3.452052 -0.409039
3.055000 0.618455 3.443033 -0.409003
3.060000 0.635624 3.433757 -0.408966
3.065000 0.652745 3.424222 -0.408931
3.070000 0.669818 3.414431 -0.408895
3.075000 0.686839 3.404384 -0.408860
3.080000 0.703810 3.394081 -0.408826
3.085000 0.720727 3.383524 -0.408792
3.090000 0.737591 3.372713 -0.408758
