#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.100000
#E' stato utilizzato l'algoritmo Velvet Velocita'
#Legenda
#1:t 2:x 3:v 4:dE
0 2.000000 1.000000 0
0.100000 2.070000 0.389500 -0.408800
0.200000 2.077900 -0.232685 -0.408766
0.300000 2.023463 -0.847889 -0.408994
0.400000 1.908322 -1.437657 -0.409457
0.500000 1.735932 -1.984295 -0.410100
0.600000 1.511463 -2.471404 -0.410845
0.700000 1.241651 -2.884372 -0.411605
0.800000 0.934589 -3.210807 -0.412289
0.900000 0.599489 -3.440919 -0.412814
1.000000 0.246405 -3.567803 -0.413120
1.100000 -0.114071 -3.587653 -0.413169
1.200000 -0.471126 -3.499874 -0.412955
1.300000 -0.814046 -3.307098 -0.412504
1.400000 -1.132545 -3.015109 -0.411870
1.500000 -1.417068 -2.632667 -0.411128
1.600000 -1.659079 -2.171245 -0.410367
1.700000 -1.851317 -1.644686 -0.409677
1.800000 -1.988016 -1.068786 -0.409140
1.900000 -2.065074 -0.460822 -0.408820
2.000000 -2.080180 0.160966 -0.408756
2.100000 -2.032881 0.777925 -0.408955
2.200000 -1.924595 1.371547 -0.409394
2.300000 -1.758572 1.924022 -0.410019
2.400000 -1.539791 2.418776 -0.410757
2.500000 -1.274817 2.840967 -0.411520
2.600000 -0.971598 3.177929 -0.412216
2.700000 -0.639231 3.419554 -0.412764
2.800000 -0.287687 3.558591 -0.413097
2.900000 0.072488 3.590871 -0.413176
3.000000 0.430487 3.515425 -0.412992
3.100000 0.775573 3.334516 -0.412567
3.200000 1.097390 3.053571 -0.411950
3.300000 1.386287 2.681020 -0.411216
3.400000 1.633594 2.228038 -0.410453
3.500000 1.831894 1.708214 -0.409750
3.600000 1.975237 1.137145 -0.409192
3.700000 2.059323 0.531960 -0.408845
3.800000 2.081629 -0.089182 -0.408750
3.900000 2.041487 -0.707650 -0.408919
4.000000 1.940099 -1.304888 -0.409332
4.100000 1.780509 -1.862979 -0.409940
4.200000 1.567504 -2.365181 -0.410669
4.300000 1.307473 -2.796427 -0.411433
4.400000 1.008218 -3.143781 -0.412142
4.500000 0.678717 -3.396821 -0.412711
4.600000 0.328854 -3.547957 -0.413071
4.700000 -0.030875 -3.592654 -0.413181
4.800000 -0.389677 -3.529571 -0.413027
4.900000 -0.736789 -3.360601 -0.412627
5.000000 -1.061797 -3.090813 -0.412029
5.100000 -1.354952 -2.728301 -0.411304
5.200000 -1.607457 -2.283940 -0.410539
5.300000 -1.811739 -1.771060 -0.409825
5.400000 -1.961669 -1.205049 -0.409246
5.500000 -2.052749 -0.602886 -0.408872
5.600000 -2.082247 0.017363 -0.408748
5.700000 -2.049277 0.637092 -0.408887
5.800000 -1.954828 1.237708 -0.409274
5.900000 -1.801735 1.801192 -0.409862
6.000000 -1.594590 2.310641 -0.410581
6.100000 -1.339607 2.750770 -0.411346
6.200000 -1.044436 3.108377 -0.412066
6.300000 -0.717932 3.372732 -0.412655
6.400000 -0.369889 3.535905 -0.413042
6.500000 -0.010751 3.593001 -0.413182
6.600000 0.348711 3.542307 -0.413057
6.700000 0.697711 3.385344 -0.412684
6.800000 1.025779 3.126820 -0.412106
6.900000 1.323075 2.774492 -0.411392
7.000000 1.580678 2.338929 -0.410626
7.100000 1.790861 1.833198 -0.409902
7.200000 1.947318 1.272472 -0.409304
7.300000 2.045355 0.673571 -0.408903
7.400000 2.082032 0.054463 -0.408748
7.500000 2.056248 -0.566279 -0.408858
7.600000 1.968776 -1.170033 -0.409218
7.700000 1.822241 -1.738685 -0.409786
7.800000 1.621039 -2.255177 -0.410494
7.900000 1.371206 -2.704014 -0.411259
8.000000 1.080236 -3.071730 -0.411988
8.100000 0.756860 -3.347294 -0.412596
8.200000 0.410777 -3.522440 -0.413009
8.300000 0.052372 -3.591912 -0.413179
8.400000 -0.307605 -3.553627 -0.413085
8.500000 -0.658354 -3.408733 -0.412739
8.600000 -0.989352 -3.161577 -0.412181
8.700000 -1.290669 -2.819574 -0.411478
8.800000 -1.553267 -2.392984 -0.410714
8.900000 -1.769266 -1.894604 -0.409980
